Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
client.ClientConfigurer,client,@@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:nio,setupNIO,setup:nio,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,java.net.InetAddress,address,java.net.InetAddress,address,getByName,get:by:name
client.ClientConfigurer,client,@@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:nio,setupNIO,setup:nio,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,inputport.nio.manager.NIOManager,nio:manager,inputport.nio.manager.NIOManager,nio:manager,connect,connect
client.ClientConfigurer,client,@@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:nio,setupNIO,setup:nio,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,inputport.nio.manager.NIOManager,nio:manager,inputport.nio.manager.NIOManager,nio:manager,addReadListener,add:read:listener
client.ClientConfigurer,client,@@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:nio,notConnected,not:connected,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,Exception,exception,java.lang.Exception,exception,printStackTrace,print:stack:trace
client.ClientConfigurer,client,@@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:nio,socketChannelRead,socket:channel:read,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,assignments.util.MiscAssignmentUtils,assignment,assignments.util.MiscAssignmentUtils,assignment,deepDuplicate,deep:duplicate
client.ClientConfigurer,client,@@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:client:distributed:tags:rmi:distributed:tags:distributed:tags:nio,socketChannelRead,socket:channel:read,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,add,add
broadcast.Main,main,@@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:nio,main,main,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,assignments.util.mainArgs.ServerArgsProcessor,server:args:processor,assignments.util.mainArgs.ServerArgsProcessor,server:args:processor,getRegistryHost,get:registry:host
broadcast.Main,main,@@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:nio,main,main,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,assignments.util.mainArgs.ServerArgsProcessor,server:args:processor,assignments.util.mainArgs.ServerArgsProcessor,server:args:processor,getRegistryPort,get:registry:port
broadcast.Main,main,@@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:nio,main,main,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,broadcast.CoupledServerSimulation,coupled:server:simulation,@@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:remote:object:distributed:tags:rmi:distributed:tags:distributed:tags:server:remote:object:distributed:tags:rmi:distributed:tags,CoupledServerSimulation,coupled:server:simulation
broadcast.Main,main,@@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.SERVER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO,distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:server:distributed:tags:rmi:distributed:tags:distributed:tags:nio,main,main,AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:SimulationParametersListener:PropertyChangeListener:EventListener:SimulationParametersListener:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:@DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO:Runnable:SimulationParametersListener:SocketChannelConnectListener:SocketChannelWriteListener:SocketChannelReadListener,an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:simulation:parameters:listener:property:change:listener:event:listener:simulation:parameters:listener:distributed:tags:read:thread:interface:distributed:tags:nio:distributed:tags:read:thread:interface:distributed:tags:nio:simulation:parameters:listener:socket:channel:connect:listener:socket:channel:write:listener:socket:channel:read:listener,broadcast.CoupledServerSimulation,coupled:server:simulation,@@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:remote:object:distributed:tags:rmi:distributed:tags:distributed:tags:server:remote:object:distributed:tags:rmi:distributed:tags,setupConnection,setup:connection
